192.168.1.113 - - [28/Aug/2025:00:18:07 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "POST /identity/v3/projects HTTP/1.1" 201 625 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "PUT /identity/v3/projects/67397fb33d2d40c9a0863096de1c8fee/users/ce3a49e53efe4af88816ade6e90f4353/roles/267ca55008e14f82b946bff0e04128b7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3827 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:01 +0000] "POST /identity/v3/projects HTTP/1.1" 201 625 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "PUT /identity/v3/projects/4702d987303648f1966fa85cc90c8f7d/users/a7fc9044263f4e3f87b981e18bec8670/roles/267ca55008e14f82b946bff0e04128b7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3827 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /identity/v3/projects HTTP/1.1" 201 623 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /identity/v3/users HTTP/1.1" 201 545 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "PUT /identity/v3/projects/cd77e02e737c412e8add43e896f04bf1/users/75cb1b06145f40bfa46ca1e18943bd32/roles/a683d32167f44563a0feb4b6b259103f HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "PUT /identity/v3/projects/cd77e02e737c412e8add43e896f04bf1/users/75cb1b06145f40bfa46ca1e18943bd32/roles/a683d32167f44563a0feb4b6b259103f HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3948 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /identity/v3/users HTTP/1.1" 201 685 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "PUT /identity/v3/projects/cd77e02e737c412e8add43e896f04bf1/users/616f573b91b3448290c4b3a70e00b951/roles/267ca55008e14f82b946bff0e04128b7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3943 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /share/v2/cd77e02e737c412e8add43e896f04bf1/types HTTP/1.1" 200 921 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3822 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "POST /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares HTTP/1.1" 200 1612 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:02 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 200 1612 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:05 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 200 1626 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:05 +0000] "POST /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-transfers HTTP/1.1" 202 1036 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:05 +0000] "GET /share/v1/67397fb33d2d40c9a0863096de1c8fee/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 200 1215 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:05 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3822 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:05 +0000] "POST /share/v2/4702d987303648f1966fa85cc90c8f7d/share-transfers/8c9d6ec7-9972-4074-9bda-f0435deaf163/accept HTTP/1.1" 202 304 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:06 +0000] "GET /share/v1/4702d987303648f1966fa85cc90c8f7d/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 200 1274 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:06 +0000] "GET /share/v2/4702d987303648f1966fa85cc90c8f7d/shares/detail HTTP/1.1" 200 1629 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:06 +0000] "DELETE /share/v2/4702d987303648f1966fa85cc90c8f7d/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:06 +0000] "GET /share/v2/4702d987303648f1966fa85cc90c8f7d/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 200 1625 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:09 +0000] "GET /share/v2/4702d987303648f1966fa85cc90c8f7d/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:09 +0000] "POST /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares HTTP/1.1" 200 1612 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:09 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 200 1612 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 200 1626 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "POST /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-transfers HTTP/1.1" 202 1009 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "GET /share/v1/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 200 1215 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-transfers/22e110ee-ca48-4d80-a803-7a12f7790d22 HTTP/1.1" 200 971 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "DELETE /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-transfers/22e110ee-ca48-4d80-a803-7a12f7790d22 HTTP/1.1" 200 322 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "GET /share/v1/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 200 1274 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-transfers HTTP/1.1" 200 316 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-replicas/detail?share_id=c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 200 321 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:12 +0000] "DELETE /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:13 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 200 1625 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/c4778ecb-fb03-410b-bb2c-415aa5c00b18 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/d945a5f074bb4848aa3a0bfb3a75c6c4 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/d1a464b9a5924932958d53ce14841e67 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/045890a1cd584645bd3838e1ecc38474 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/dec33c166a5541d0a71c9da5f288e4a9 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/7fcc1b32a42b4fc593b5eba19e2978d4 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/f75d16e23d0842c2b12ff881da228e12 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/46e6dd5618b04ebeb4c8adc9681e2c0c HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/83048a5eee4041b58c3e746ab0502971 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/9b7eccc27b8740c9836271698538794f HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/616f573b91b3448290c4b3a70e00b951 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "GET /share/v2/67397fb33d2d40c9a0863096de1c8fee/share-replicas/detail?share_id=581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 200 321 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /share/v2/67397fb33d2d40c9a0863096de1c8fee/shares/581aae58-c6fa-4258-9c4a-f202c4245ee6 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /share/v2/cd77e02e737c412e8add43e896f04bf1/types/493b10d4-3a42-4173-8fc3-7d8086713a18 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "GET /share/v2/cd77e02e737c412e8add43e896f04bf1/types/493b10d4-3a42-4173-8fc3-7d8086713a18 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/ce3a49e53efe4af88816ade6e90f4353 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/a7fc9044263f4e3f87b981e18bec8670 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/users/75cb1b06145f40bfa46ca1e18943bd32 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:16 +0000] "DELETE /identity/v3/projects/cd77e02e737c412e8add43e896f04bf1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "DELETE /identity/v3/projects/4702d987303648f1966fa85cc90c8f7d HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "DELETE /identity/v3/projects/67397fb33d2d40c9a0863096de1c8fee HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/projects HTTP/1.1" 201 667 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/users HTTP/1.1" 201 568 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "PUT /identity/v3/projects/022c88f4864b4fc59c7a698b49b17114/users/31c12a24c2c948aba2132e727a6f18fe/roles/267ca55008e14f82b946bff0e04128b7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/projects HTTP/1.1" 201 667 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/users HTTP/1.1" 201 568 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "PUT /identity/v3/projects/42fe73924d474d709eeac71f7fc54e59/users/26aa51d623694462b92eba1e05c1490d/roles/267ca55008e14f82b946bff0e04128b7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:17 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /identity/v3/projects HTTP/1.1" 201 665 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /identity/v3/users HTTP/1.1" 201 566 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "PUT /identity/v3/projects/d129f14122ee47a581b2c1a5f4fe257e/users/ba711b763d8a45a3843dcc9b7ec2bc81/roles/a683d32167f44563a0feb4b6b259103f HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "PUT /identity/v3/projects/d129f14122ee47a581b2c1a5f4fe257e/users/ba711b763d8a45a3843dcc9b7ec2bc81/roles/a683d32167f44563a0feb4b6b259103f HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3990 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /identity/v3/users HTTP/1.1" 201 687 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "PUT /identity/v3/projects/d129f14122ee47a581b2c1a5f4fe257e/users/0c16d400614046ea8d433e7af74e11a4/roles/267ca55008e14f82b946bff0e04128b7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3985 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types HTTP/1.1" 200 923 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /share/v2/d129f14122ee47a581b2c1a5f4fe257e/share-group-types HTTP/1.1" 200 533 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/services HTTP/1.1" 200 940 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/scheduler-stats/pools/detail?share_type=4ebb3ce3-e5c9-4f2f-bbcc-1aaac337cb24 HTTP/1.1" 200 1453 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/services HTTP/1.1" 200 940 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types HTTP/1.1" 400 403 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:18 +0000] "POST /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types HTTP/1.1" 400 403 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "POST /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types HTTP/1.1" 400 403 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "PUT /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/4ebb3ce3-e5c9-4f2f-bbcc-1aaac337cb24/extra_specs/availability_zones HTTP/1.1" 200 338 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "POST /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types HTTP/1.1" 200 945 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types?extra_specs=%7B%27availability_zones%27%3A+%27az_that_doesnt_exist%27%7D HTTP/1.1" 200 3260 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/005f9065-9fd6-4aec-8525-ae21acaa2db2 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/005f9065-9fd6-4aec-8525-ae21acaa2db2 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "PUT /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/4ebb3ce3-e5c9-4f2f-bbcc-1aaac337cb24/extra_specs/availability_zones HTTP/1.1" 200 345 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "POST /share/v2/022c88f4864b4fc59c7a698b49b17114/share-groups HTTP/1.1" 400 582 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "PUT /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/4ebb3ce3-e5c9-4f2f-bbcc-1aaac337cb24/extra_specs/availability_zones HTTP/1.1" 200 345 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "POST /share/v2/022c88f4864b4fc59c7a698b49b17114/shares HTTP/1.1" 400 468 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/d945a5f074bb4848aa3a0bfb3a75c6c4 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/d1a464b9a5924932958d53ce14841e67 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/045890a1cd584645bd3838e1ecc38474 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/dec33c166a5541d0a71c9da5f288e4a9 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/7fcc1b32a42b4fc593b5eba19e2978d4 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/f75d16e23d0842c2b12ff881da228e12 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/46e6dd5618b04ebeb4c8adc9681e2c0c HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/83048a5eee4041b58c3e746ab0502971 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/9b7eccc27b8740c9836271698538794f HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/616f573b91b3448290c4b3a70e00b951 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/0c16d400614046ea8d433e7af74e11a4 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /share/v2/d129f14122ee47a581b2c1a5f4fe257e/share-group-types/dbffc3d7-3bd6-4aed-9b58-53de5ed720d0 HTTP/1.1" 204 295 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/share-group-types/dbffc3d7-3bd6-4aed-9b58-53de5ed720d0 HTTP/1.1" 404 425 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/4ebb3ce3-e5c9-4f2f-bbcc-1aaac337cb24 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "GET /share/v2/d129f14122ee47a581b2c1a5f4fe257e/types/4ebb3ce3-e5c9-4f2f-bbcc-1aaac337cb24 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/31c12a24c2c948aba2132e727a6f18fe HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/26aa51d623694462b92eba1e05c1490d HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "DELETE /identity/v3/users/ba711b763d8a45a3843dcc9b7ec2bc81 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:19 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.113 - - [28/Aug/2025:00:29:20 +0000] "DELETE /identity/v3/projects/022c88f4864b4fc59c7a698b49b17114 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.113 - - [28/Aug/2025:00:29:20 +0000] "DELETE /identity/v3/projects/d129f14122ee47a581b2c1a5f4fe257e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
